".id","Crop","Exp","Label","Trt","Day","DATE","Tmax","Tmin","Radiation","TT","fSolar","Biomass","dBiomass","HI","Yield","F_Temp","F_Heat","F_Water","ARID","I50B","I50A","ETO","MaturityDay"
"Daily","corn","TEST","Corn_freising1",1,122,2010-08-14,21.25,11.62,13.89,873.705,0.920201162574339,2975.775,113.769400891553,0.5,1487.888,0.42175,1,1,0,583.282707907496,500,421.12833760064,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,123,2010-08-15,21.69,13.65,16.15,882.14,0.917667834577016,3089.544,151.230668171739,0.5,1544.772,0.4835,1,1,0,583.282707907496,500,423.874229933993,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,124,2010-08-16,17,11.74,13.21,891.81,0.914507795828629,3240.775,81.2054211037692,0.5,1620.388,0.3185,1,1,0,583.282707907496,500,427.140938191589,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,125,2010-08-17,17.6,12.4,8.66,898.18,0.91226610332455,3321.981,58.3569829914245,0.5,1660.991,0.35,1,1,0,583.282707907496,500,429.611579867473,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,126,2010-08-18,19.03,11.53,7.38,905.18,0.909646306431424,3380.338,51.5722004956689,0.5,1690.169,0.364,1,1,0,583.282707907496,500,431.254267721121,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,127,2010-08-19,20.98,12.19,17.21,912.46,0.906737753423491,3431.91,140.663239317995,0.5,1715.955,0.42925,1,0.994998406534428,0.00333439564371441,583.282707907496,500,432.670192907423,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,128,2010-08-20,25.08,11.73,21.03,921.045,0.903051258706585,3572.573,115.660684942276,0.5,1786.286,0.52025,1,0.55467250625445,0.296884995830367,583.342727029083,500,436.077250408406,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,129,2010-08-21,26.65,15.15,22.26,931.45,0.898154439676044,3688.234,98.8627058641298,0.5,1844.117,0.645,1,0.36325469883356,0.424496867444293,588.686656954029,500,440.444487760543,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,130,2010-08-22,27.9,15.93,22.29,944.35,0.888450282727639,3787.096,78.7241843814155,0.5,1893.548,0.69575,1,0.270723776693951,0.486184148870699,596.327600568027,500,445.286243818785,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,131,2010-08-23,25.29,17.8,10.22,958.265,0.87481592094528,3865.821,127.791493049994,0.5,1932.91,0.67725,1,1,0,605.078915247699,500,450.235384601917,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,132,2010-08-24,23.44,11.62,14.44,971.81,0.857858260287299,3993.612,122.465249563144,0.5,1996.806,0.4765,1,0.98306419756999,0.0112905349533403,605.078915247699,500,452.468954055142,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,133,2010-08-25,20.77,9.83,19.87,981.34,0.849618621164416,4116.077,68.1528467813337,0.5,2058.038,0.365,1,0.524063473337492,0.317291017775005,605.282144876859,500,455.404418424089,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,134,2010-08-26,26.98,12.09,21.03,988.64,0.842680598547743,4184.23,63.7081747501964,0.5,2092.115,0.57675,1,0.295338411878876,0.46977439208075,610.993383196809,500,459.247488632964,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,135,2010-08-27,21.53,15.5,10.48,1000.175,0.825135250787108,4247.938,95.9513438407937,0.5,2123.969,0.52575,1,1,0,619.449322254263,500,463.729775898112,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,136,2010-08-28,16.33,8.47,10.1,1010.69,0.803085050212971,4343.89,37.6609223861028,0.5,2171.945,0.22,1,1,0,619.449322254263,500,465.87835253338,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,137,2010-08-29,16.51,7.77,14.2,1015.09,0.797537063043634,4381.551,49.4760387518462,0.5,2190.776,0.207,1,1,0,619.449322254263,500,467.693749980202,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,138,2010-08-30,12.01,7.17,8.67,1019.23,0.792163322936977,4431.027,11.5235506060096,0.5,2215.514,0.0795,1,1,0,619.449322254263,500,470.235684586391,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,139,2010-08-31,14.87,6.54,11.01,1020.82,0.790059551801696,4442.55,24.8296030921148,0.5,2221.275,0.13525,1,1,0,619.449322254263,500,471.679092120559,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,140,2010-09-01,16.44,4.34,15.17,1023.525,0.786429200299753,4467.38,30.0883569838972,0.5,2233.69,0.1195,1,1,0,619.449322254263,500,473.580746708489,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,141,2010-09-02,18.89,6.78,18.69,1025.915,0.783167568574244,4497.468,68.4694473824018,0.5,2248.734,0.24175,1,0.916813473956182,0.0554576840292123,619.449322254263,500,476.204926656255,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,142,2010-09-03,18.7,9.43,13.53,1030.75,0.776413155627837,4565.938,67.2321265415128,0.5,2282.969,0.30325,1,1,0,620.447560566789,500,479.632794744181,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,143,2010-09-04,17.64,9.32,10.82,1036.815,0.766167291993707,4633.17,47.9387590807449,0.5,2316.585,0.274,1,1,0,620.447560566789,500,482.168819574863,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,144,2010-09-05,17.71,6.83,16.5,1042.295,0.757905978926051,4681.108,47.3757107289979,0.5,2340.554,0.2135,1,0.840762291357773,0.106158472428151,620.447560566789,500,484.165541089215,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,145,2010-09-06,16.85,5.01,20.94,1046.565,0.751278864508839,4728.484,23.5397402888861,0.5,2364.242,0.1465,1,0.483950382390599,0.344033078406267,622.358413070495,500,487.143381289041,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,146,2010-09-07,17.98,7.33,9.11,1049.495,0.743564236669833,4752.024,33.2745289710569,0.5,2376.012,0.23275,1,1,0,628.551008481808,500,490.811542440912,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,147,2010-09-08,18.75,9.21,6.2,1054.15,0.725500780090248,4785.298,28.3848182701011,0.5,2392.649,0.299,1,1,0,628.551008481808,500,492.469722236931,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,148,2010-09-09,18.11,9.69,10.48,1060.13,0.715087165224904,4813.683,46.6581632455966,0.5,2406.842,0.295,1,1,0,628.551008481808,500,493.630300503142,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,149,2010-09-10,18.9,7.4,13.52,1066.03,0.704499732571401,4860.341,51.7630805121978,0.5,2430.171,0.2575,1,1,0,628.551008481808,500,495.583478922442,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,150,2010-09-11,20.42,10.74,17.59,1071.18,0.695007763271075,4912.105,59.1905900982676,0.5,2456.052,0.379,1,0.605302695721009,0.263131536185994,628.551008481808,500,498.07776685835,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,151,2010-09-12,21.25,7.83,17.58,1078.76,0.680621696401487,4971.295,42.4937779976962,0.5,2485.648,0.327,1,0.514597385820694,0.323601742786204,633.287376133156,500,501.491402384632,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,152,2010-09-13,14.94,8.18,4.76,1085.3,0.658338678910227,5013.789,11.7723098187742,0.5,2506.894,0.178,1,1,0,639.112207503308,500,504.853211654333,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,153,2010-09-14,16.69,7.4,9.82,1088.86,0.639034804348896,5025.561,26.7861247267328,0.5,2512.78,0.20225,1,1,0,639.112207503308,500,505.689518172889,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,154,2010-09-15,18.6,11.22,8.34,1092.905,0.630515276409933,5052.347,38.3437930634748,0.5,2526.174,0.3455,1,1,0,639.112207503308,500,507.445717652729,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,155,2010-09-16,17.4,9.41,13.53,1099.815,0.615701492033273,5090.691,47.5137230294532,0.5,2545.346,0.27025,1,1,0,639.112207503308,500,509.032254117634,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,156,2010-09-17,15.94,8.07,13.52,1105.22,0.603899351914145,5138.205,34.2294385702026,0.5,2569.102,0.20025,1,0.991974799985685,0.00535013334287693,639.112207503308,500,511.522852789774,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,157,2010-09-18,16.54,5.35,13.48,1109.225,0.595040978673968,5172.434,21.8698293036635,0.5,2586.217,0.14725,1,0.877340071838133,0.0817732854412445,639.208509903479,500,513.930272683941,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,158,2010-09-19,15.62,4.19,16.75,1112.17,0.588253637490072,5194.304,10.4476754645998,0.5,2597.152,0.09525,1,0.527460449007712,0.315026367328192,640.680429041422,500,516.288757809912,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,159,2010-09-20,19.56,6.11,17.74,1114.075,0.580659537437242,5204.752,16.470123380466,0.5,2602.376,0.24175,1,0.313378959329548,0.457747360446968,646.350903653329,500,519.146859270342,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,160,2010-09-21,21.24,8.01,17.9,1118.91,0.556685514116743,5221.222,13.9367268506703,0.5,2610.611,0.33125,1,0.200058308945485,0.53329446070301,654.590356141375,500,522.410619542535,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,161,2010-09-22,20.73,6.01,16.75,1125.535,0.522047515706874,5235.159,9.58139275909285,0.5,2617.579,0.2685,1,0.193363345633658,0.537757769577561,664.189656434029,500,525.838655758086,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,162,2010-09-23,22.67,8.88,16.45,1130.905,0.486647855435308,5244.74,7.06695205261224,0.5,2622.37,0.38875,1,0.10759588698311,0.594936075344593,673.869296286425,500,528.967523222831,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,163,2010-09-24,22.21,10.64,13.71,1138.68,0.44523447456149,5251.807,32.0820346022248,0.5,2625.904,0.42125,1,0.591167286298373,0.272555142467751,684.578145642628,500,532.202396305784,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,164,2010-09-25,13.9,7.37,4.79,1147.105,0.400375732704881,5283.889,5.33260284745443,0.5,2641.944,0.13175,1,1,0,689.484138207047,500,534.923452959246,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,165,2010-09-26,13.23,4.41,10.35,1149.74,0.383018957730727,5289.222,3.43028206891859,0.5,2644.611,0.041,1,1,0,689.484138207047,500,535.74568277294,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,166,2010-09-27,13.73,2.98,13.86,1150.56,0.3811459828368,5292.652,1.9789658093611,0.5,2646.326,0.01775,1,1,0,689.484138207047,500,537.452377145913,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,167,2010-09-28,11,5.88,5.53,1150.915,0.380336059001661,5294.631,0.976563910619486,0.5,2647.316,0.022,1,1,0,689.484138207047,500,539.72180098695,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,168,2010-09-29,13.42,6.6,7.23,1151.355,0.379333005193508,5295.607,5.817151133357,0.5,2647.804,0.1005,1,1,0,689.484138207047,500,540.616015670289,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,169,2010-09-30,14.39,4.69,8.98,1153.365,0.374762301425816,5301.425,5.46900493962091,0.5,2650.712,0.077,1,1,0,689.484138207047,500,541.838725146828,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,170,2010-10-01,14.55,6.8,5.76,1154.905,0.371273416310241,5306.894,6.03664288762577,0.5,2653.447,0.13375,1,1,0,689.484138207047,500,543.350424281806,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,171,2010-10-02,16.15,7.05,7.18,1157.58,0.365241225897626,5312.93,9.96235693218869,0.5,2656.465,0.18,1,1,0,689.484138207047,500,544.343135678084,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,172,2010-10-03,17.77,8.12,13.36,1161.18,0.357182133739151,5322.893,24.9010604297839,0.5,2661.446,0.24725,1,1,0,689.484138207047,500,545.613005422225,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,173,2010-10-04,20.85,8.12,13.15,1166.125,0.346229703937815,5347.794,31.1569845149409,0.5,2673.897,0.32425,1,1,0,689.484138207047,500,548.055575153162,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,174,2010-10-05,16.65,10.65,5.17,1172.61,0.332089010106859,5378.951,10.2364378828688,0.5,2689.476,0.2825,1,1,0,689.484138207047,500,550.563291569479,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,175,2010-10-06,18.67,9.82,6.57,1178.26,0.319990968705555,5389.187,13.8545011882154,0.5,2694.594,0.31225,1,1,0,689.484138207047,500,551.515997027118,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,176,2010-10-07,16.69,9.46,4.26,1184.505,0.30687650117025,5403.042,7.00107355461724,0.5,2701.521,0.25375,1,1,0,689.484138207047,500,552.751322210984,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,177,2010-10-08,16.14,6.59,7.39,1189.58,0.296429420401005,5410.043,7.77868477905328,0.5,2705.021,0.16825,1,1,0,689.484138207047,500,553.528132683272,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,178,2010-10-09,15.41,4.5,12.27,1192.945,0.289610804727619,5417.821,7.33097005714116,0.5,2708.91,0.09775,1,1,0,689.484138207047,500,554.829161001274,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,179,2010-10-10,14.94,3.44,13.87,1194.9,0.285690043761437,5425.152,4.97592572262673,0.5,2712.576,0.0595,1,1,0,689.484138207047,500,556.922722408787,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,180,2010-10-11,15.52,2.33,14.24,1196.09,0.283318367195514,5430.128,3.93805532438095,0.5,2715.064,0.04625,1,1,0,689.484138207047,500,559.247561046984,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,181,2010-10-12,14.43,0.52,13.19,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,561.628593169741,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,182,2010-10-13,11.73,2.09,8.76,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,563.756615712823,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,183,2010-10-14,11.35,1.62,6.22,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,565.132894308786,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,184,2010-10-15,9.29,0.26,4.72,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,566.099090282775,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,185,2010-10-16,7.19,3.23,4.08,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,566.796484013789,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,186,2010-10-17,7.33,3.3,3.73,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,567.398064256736,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,187,2010-10-18,7.5,1.32,4.48,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,567.949818305693,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,188,2010-10-19,10.08,-0.62,6.99,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,568.599344150351,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,189,2010-10-20,6.73,3.33,4.44,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,569.635770433516,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,190,2010-10-21,7.12,0.17,7.87,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,570.285966743535,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,191,2010-10-22,6.89,-2.34,8.48,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,571.403916603965,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,192,2010-10-23,12.77,2.23,5.02,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,572.567256832971,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,193,2010-10-24,9.23,3.87,3.72,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,573.370490525778,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,194,2010-10-25,4.91,1.35,3.21,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,573.942447925256,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,195,2010-10-26,8.05,-1.02,9.1,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,574.300198370873,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,196,2010-10-27,9.26,-1.59,10.26,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,575.596051630239,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,197,2010-10-28,12.97,0.3,7.88,1197.015,0.28148268093713,5434.066,0,0.5,2717.033,0,1,1,0,689.484138207047,500,577.078860593479,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,198,2010-10-29,15.83,1.33,9.97,1197.015,0.28148268093713,5434.066,1.71763227251803,0.5,2717.033,0.029,1,1,0,689.484138207047,500,578.317822975234,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,199,2010-10-30,14,2.42,6.59,1197.595,0.280335175613548,5435.784,0.40939041021821,0.5,2717.892,0.0105,1,1,0,689.484138207047,500,579.975789309671,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,200,2010-10-31,17.61,4.54,8.34,1197.805,0.279920370816187,5436.193,7.57532092707111,0.5,2718.096,0.15375,1,1,0,689.484138207047,500,581.053089097291,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,201,2010-11-01,16.25,7.1,5.26,1200.88,0.273887629061963,5443.769,5.5868995745327,0.5,2721.884,0.18375,1,1,0,689.484138207047,500,582.523570462429,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,202,2010-11-02,9.8,3.29,3.39,1204.555,0.266780227408457,5449.355,0,0.5,2724.677,0,1,1,0,689.484138207047,500,583.455657917227,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,203,2010-11-03,13.94,2.9,6.46,1204.555,0.266780227408457,5449.355,0.763819616248131,0.5,2724.677,0.021,1,1,0,689.484138207047,500,583.978465979142,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,204,2010-11-04,16.53,8.65,7.07,1204.975,0.265975146540667,5450.119,9.10811524276481,0.5,2725.059,0.2295,1,1,0,689.484138207047,500,585.038807799218,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,205,2010-11-05,15.93,8.69,7.04,1209.565,0.257274279846755,5459.227,8.23761823958459,0.5,2729.614,0.2155,1,1,0,689.484138207047,500,586.315369670478,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,206,2010-11-06,13.22,8.71,3.46,1213.875,0.249269010880586,5467.465,2.69851258425153,0.5,2733.732,0.14825,1,1,0,689.484138207047,500,587.576196312813,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,207,2010-11-07,11.55,2.37,2.71,1216.84,0.243855984318559,5470.164,0,0.5,2735.082,0,1,1,0,689.484138207047,500,588.172011303543,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,208,2010-11-08,5.62,-0.24,3.95,1216.84,0.243855984318559,5470.164,0,0.5,2735.082,0,1,1,0,689.484138207047,500,588.597824041589,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,209,2010-11-09,9.33,-0.08,7.08,1216.84,0.243855984318559,5470.164,0,0.5,2735.082,0,1,1,0,689.484138207047,500,589.141022840062,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,210,2010-11-10,11.72,0.18,5.47,1216.84,0.243855984318559,5470.164,0,0.5,2735.082,0,1,1,0,689.484138207047,500,590.183734863805,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,211,2010-11-11,8.08,2.55,6.57,1216.84,0.243855984318559,5470.164,0,0.5,2735.082,0,1,1,0,689.484138207047,500,591.02517775375,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,212,2010-11-12,11.62,6.95,4.44,1216.84,0.243855984318559,5470.164,1.46816503322555,0.5,2735.082,0.06425,1,1,0,689.484138207047,500,592.001233011195,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,213,2010-11-13,15.94,7.76,7.07,1218.125,0.241534078762786,5471.632,6.93767449322647,0.5,2735.816,0.1925,1,1,0,689.484138207047,500,592.734326040169,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,214,2010-11-14,16.11,4.98,7.47,1221.975,0.234665109053979,5478.569,4.70773784872809,0.5,2739.285,0.12725,1,1,0,689.484138207047,500,593.989500424322,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,215,2010-11-15,12.09,5.65,3.85,1224.52,0.230197125115397,5483.277,0.813645521773237,0.5,2741.638,0.0435000000000001,1,1,0,689.484138207047,500,595.283543137485,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,216,2010-11-16,6.58,1.52,1.48,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,595.915316562571,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,217,2010-11-17,5.28,0.83,1.67,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,596.12691570309,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,218,2010-11-18,5.67,0.87,2.73,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,596.358165750444,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,219,2010-11-19,4.37,0.79,2.29,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,596.739105199707,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,220,2010-11-20,4.7,-1.37,4.14,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,596.966776708824,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,221,2010-11-21,4.19,0.02,1.46,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,597.394456351089,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,222,2010-11-22,2.84,0.5,2,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,597.533151402744,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,223,2010-11-23,1.75,-1.85,1.62,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,597.679236353286,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,224,2010-11-24,2.15,-1.67,2.75,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,597.771468654115,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,225,2010-11-25,3.17,-3.6,4.88,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,597.941515462024,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,226,2010-11-26,-0.12,-4.35,2.2,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.302127256034,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,227,2010-11-27,0.51,-6.11,4.47,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.385106338658,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,228,2010-11-28,0.42,-4.54,3.12,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.571685677268,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,229,2010-11-29,-2.22,-6.49,2.33,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.702560919632,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,230,2010-11-30,-1.26,-8.3,4.87,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.758093809353,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,231,2010-12-01,-2.45,-7.31,1.57,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.895244551885,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,232,2010-12-02,-3.69,-11.02,2.14,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.930478901024,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,233,2010-12-03,-4.84,-11.43,1.9,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.965419158089,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,234,2010-12-04,-3.02,-13.8,2.68,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,598.989677922653,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,235,2010-12-05,0.36,-13.78,2.02,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,599.037477118302,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,236,2010-12-06,0.73,-0.17,1.56,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,599.109898155143,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,237,2010-12-07,2.44,0.8,3.24,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,599.183968486537,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,238,2010-12-08,4.85,1.55,2.77,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,599.403330611725,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,239,2010-12-09,0.7,-4.7,2.76,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,599.709141090691,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,240,2010-12-10,-0.38,-2.63,2.47,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,599.831361454072,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,241,2010-12-11,0.98,-1.2,2.06,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,599.922004373439,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,242,2010-12-12,0.83,-1.43,2.74,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,600.023404519631,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,243,2010-12-13,-1.92,-9.49,4.22,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,600.153862901714,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,244,2010-12-14,-5.69,-12.92,3.53,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,600.255703495095,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,245,2010-12-15,-5.69,-7.33,3.37,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,600.292392247543,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,246,2010-12-16,-4.56,-10.12,4.46,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,600.331253772315,2011-05-02
"Daily","corn","TEST","Corn_freising1",1,247,2010-12-17,-1.63,-8.46,2.1,1225.39,0.228683097346535,5484.091,0,0.5,2742.046,0,1,1,0,689.484138207047,500,600.393066977369,2011-05-02
